chromosome	start	stop	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	phylogeny	sites	length	origin
APscaff0015ScX6Gil_5HRSCAF113	4887891	4890792	-6725.098364	-6729.776457	-6722.249498	-6720.89195	-6719.132843	-6716.073946	-6729.766892	-6729.02249	-6726.296457	-6729.025093	-6729.022421	-6731.925274	-6723.414344	-6726.296474	-6731.086603	A	4221	667	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	4892469	4893323	-2436.323133	-2430.754949	-2421.68235	-2429.313896	-2431.86825	-2425.224861	-2430.300341	-2423.426551	-2433.827491	-2435.88652	-2425.773503	-2434.787257	-2427.996089	-2436.082063	-2434.926256	J	1311	344	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	4933425	4952417	-978.6157498	-974.4653869	-978.6815742	-974.4073704	-974.3413644	-974.4076641	-974.4654134	-978.6814827	-978.6815179	-978.6317968	-978.6815921	-978.681326	-978.681449	-978.6816713	-978.6813602	A	1531	183	oldgenes
APscaff0015ScX6Gil_5HRSCAF113	4986661	4987798	-6213.667693	-6216.564698	-6212.728412	-6216.306847	-6214.705039	-6213.09671	-6216.564857	-6215.763977	-6214.886774	-6213.924809	-6214.871415	-6214.871108	-6211.880763	-6213.213608	-6213.343612	A	3135	474	others
APscaff0015ScX6Gil_5HRSCAF113	4989990	4992337	-1114.221924	-1108.129804	-1114.222054	-1107.578037	-1110.910776	-1110.910713	-1108.129722	-1113.451966	-1113.452005	-1114.221961	-1114.222001	-1113.934338	-1114.221994	-1114.222003	-1113.934459	A	1025	118	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	4993851	4994165	-725.5053392	-727.6797005	-727.6799272	-725.7289082	-724.5734668	-725.7290177	-727.6798251	-727.6798927	-727.4848798	-718.3271498	-719.152382	-719.1522043	-727.6799313	-727.4849074	-727.6797789	A	934	104	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	4994268	4996805	-3256.171005	-3263.091023	-3258.888503	-3262.57568	-3262.000558	-3258.387104	-3261.695062	-3260.200761	-3255.365807	-3260.468862	-3258.577858	-3260.882209	-3255.07962	-3252.112367	-3257.985742	A	1894	216	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5011370	5014664	-2277.115333	-2273.574162	-2269.478856	-2273.574139	-2273.8107	-2273.810602	-2271.534289	-2267.491691	-2275.81059	-2270.184195	-2269.478864	-2270.184011	-2277.963843	-2277.115418	-2277.963966	A	2886	355	oldgenes
APscaff0015ScX6Gil_5HRSCAF113	5017590	5037888	-8486.34729	-8480.589808	-8482.217867	-8479.191583	-8480.103266	-8480.103156	-8477.968504	-8482.217875	-8483.966354	-8484.822329	-8482.213955	-8485.27193	-8486.875909	-8486.876042	-8486.875909	D	4802	1085	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5120268	5125169	-7835.003569	-7836.323469	-7832.029287	-7834.845747	-7834.32618	-7834.872877	-7835.440532	-7832.029423	-7835.790359	-7832.462242	-7831.155487	-7832.335907	-7837.350611	-7837.351037	-7836.816798	A	3604	833	others
APscaff0015ScX6Gil_5HRSCAF113	5129373	5129666	-1039.260856	-1034.906289	-1039.410073	-1034.906251	-1038.773422	-1038.93116	-1034.502168	-1037.332626	-1037.332529	-1039.260824	-1039.40988	-1038.624678	-1039.461231	-1039.461194	-1038.624711	C	571	97	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5714147	5720509	-6026.674216	-6056.548985	-6047.703678	-6049.288266	-6033.785145	-6040.822728	-6050.619491	-6051.117404	-6032.135443	-6034.176255	-6054.102956	-6052.854028	-6043.363278	-6035.425302	-6051.01914	A	4950	596	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5725412	5733284	-6047.709855	-6044.274112	-6050.614713	-6045.37086	-6046.803352	-6046.150976	-6046.18931	-6048.44764	-6047.235774	-6046.283023	-6048.531315	-6041.475771	-6047.774906	-6048.24112	-6043.283168	A	4092	495	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5757431	5763770	-1222.563687	-1217.931866	-1221.477376	-1214.067897	-1217.505193	-1215.784392	-1217.750392	-1220.97773	-1221.564804	-1221.622563	-1220.547076	-1220.883592	-1220.428909	-1222.111224	-1220.667994	A	1746	194	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5808732	5810069	-8380.203782	-8376.04131	-8362.536727	-8382.387971	-8382.975163	-8379.433863	-8379.926681	-8362.534907	-8379.407116	-8372.744996	-8356.893456	-8367.421355	-8371.07827	-8372.393176	-8369.537222	F	4341	622	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5830298	5833789	-6879.633518	-6880.587796	-6879.437198	-6880.581644	-6880.678244	-6880.696103	-6878.245394	-6876.98406	-6877.853917	-6877.757211	-6877.778841	-6877.776651	-6880.506632	-6879.639421	-6880.364257	C	3745	826	others
APscaff0015ScX6Gil_5HRSCAF113	5836120	5843841	-11436.73138	-11440.6117	-11449.07065	-11447.98546	-11442.91513	-11450.79966	-11440.04127	-11437.65517	-11430.79479	-11435.41721	-11435.18464	-11427.77461	-11444.98679	-11436.42618	-11437.13415	A	6566	1122	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5845314	5846635	-536.3189395	-540.3225735	-532.9519284	-540.3226146	-538.952957	-537.1835266	-537.7206886	-532.9098198	-533.7280601	-536.7728948	-532.9519625	-538.5250737	-536.6459312	-536.3188529	-539.9392598	A	634	71	oldgenes
APscaff0015ScX6Gil_5HRSCAF113	5851601	5855059	-4738.500575	-4730.760298	-4738.087019	-4732.913533	-4737.608374	-4738.30053	-4731.231922	-4734.268719	-4735.619119	-4735.661212	-4735.184718	-4733.063048	-4738.996527	-4739.169608	-4735.746012	A	2410	372	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5855354	5861070	-1566.577058	-1560.955736	-1568.591733	-1561.214736	-1567.263463	-1570.078104	-1559.925437	-1565.073541	-1564.0781	-1564.112779	-1563.819896	-1563.186137	-1567.380916	-1565.470567	-1566.312086	C	1197	155	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5861302	5864990	-945.3527792	-947.8896783	-941.9412962	-948.1598791	-947.6602646	-943.5115029	-943.7972123	-943.3013605	-941.0004022	-947.6640087	-945.4508144	-947.889744	-943.5285975	-945.3528392	-947.8896674	H	811	124	others
APscaff0015ScX6Gil_5HRSCAF113	5867909	5871326	-1219.461003	-1222.928028	-1224.605558	-1224.29107	-1222.843801	-1225.015187	-1221.353543	-1221.618753	-1218.156131	-1219.250213	-1220.823327	-1221.091701	-1224.8987	-1219.823715	-1223.181455	A	1334	149	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5875615	5884247	-10083.98394	-10081.53973	-10083.54826	-10080.19599	-10080.08253	-10079.57126	-10081.51322	-10084.15346	-10084.14829	-10083.52123	-10083.79514	-10083.79518	-10083.66431	-10084.22431	-10084.48716	A	6107	931	others
APscaff0015ScX6Gil_5HRSCAF113	5887235	5888164	-4421.640119	-4420.122676	-4409.686591	-4421.69833	-4421.71749	-4411.746239	-4418.995174	-4412.612947	-4418.308496	-4421.277837	-4413.96194	-4419.298177	-4408.707071	-4415.55476	-4414.224235	A	2443	298	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5903137	5907938	-3025.675106	-3022.244352	-3020.157618	-3019.440187	-3019.943663	-3017.649316	-3022.525283	-3020.534416	-3025.637624	-3025.763872	-3020.53455	-3025.226883	-3023.61181	-3025.675095	-3025.44831	A	1662	263	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5909004	5923765	-8035.506327	-8042.347874	-8039.611822	-8041.225543	-8041.243399	-8038.676483	-8040.855399	-8040.651149	-8034.7062	-8042.499328	-8042.370336	-8042.494208	-8034.022373	-8035.491803	-8036.270352	B	6182	1069	others
APscaff0015ScX6Gil_5HRSCAF113	5955816	5969047	-12186.93525	-12186.09697	-12182.50624	-12186.09711	-12186.56171	-12186.56169	-12186.09693	-12182.50646	-12186.93521	-12181.02692	-12181.02754	-12180.83598	-12186.78552	-12186.78564	-12186.77138	D	5796	1563	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	5995146	5997461	-3517.154273	-3513.41638	-3522.197176	-3513.15643	-3514.765496	-3518.705073	-3513.79595	-3518.119016	-3517.23737	-3516.67986	-3522.076873	-3515.441718	-3523.892593	-3522.667828	-3515.485596	J	2582	520	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6004039	6017078	-11819.17225	-11814.14884	-11811.38314	-11812.91233	-11810.54608	-11811.95445	-11814.14312	-11811.5324	-11821.54655	-11808.86766	-11808.29268	-11809.9582	-11820.92542	-11821.54493	-11821.85842	G	7490	1515	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6054230	6069573	-4345.021615	-4344.585271	-4343.533661	-4343.271643	-4343.272579	-4342.888299	-4343.609153	-4344.032583	-4344.03292	-4343.382774	-4343.382084	-4343.381379	-4343.533846	-4345.020721	-4345.020452	A	5472	857	others
APscaff0015ScX6Gil_5HRSCAF113	6072738	6084313	-1617.733555	-1599.812592	-1619.263047	-1618.990196	-1619.549216	-1619.549131	-1618.958628	-1619.23328	-1617.733512	-1618.32544	-1618.325442	-1599.3682	-1602.254686	-1602.254838	-1596.934679	J	1130	296	others
APscaff0015ScX6Gil_5HRSCAF113	6155345	6163087	-2024.385029	-2019.999591	-2021.789799	-2019.999667	-2025.622743	-2024.496421	-2016.860976	-2018.265392	-2021.439576	-2023.532317	-2019.962491	-2022.746994	-2024.016843	-2024.238595	-2024.192491	A	2014	232	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6193945	6196271	-4858.925245	-4853.999892	-4858.107385	-4853.451718	-4855.766841	-4855.766685	-4854.000045	-4855.823154	-4856.60624	-4859.034962	-4858.107364	-4859.029973	-4858.933864	-4858.911231	-4858.932319	A	4256	602	oldgenes
APscaff0015ScX6Gil_5HRSCAF113	6202080	6206288	-4750.58899	-4748.687804	-4750.503499	-4747.407738	-4747.407802	-4747.407986	-4748.800734	-4750.290985	-4750.175394	-4749.575089	-4748.587472	-4749.492444	-4751.750569	-4749.909668	-4751.161218	A	3971	526	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6217319	6223427	-3589.450733	-3597.169962	-3587.136267	-3596.877619	-3595.549349	-3596.161985	-3588.823544	-3579.980584	-3582.18695	-3590.762915	-3587.093685	-3592.222149	-3587.014346	-3583.857618	-3587.826312	A	4506	516	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6384056	6389338	-5239.562129	-5220.68909	-5246.033238	-5221.586464	-5233.469133	-5234.073123	-5217.564109	-5240.670859	-5236.683307	-5244.974327	-5246.179418	-5240.981776	-5238.56491	-5238.082274	-5234.225705	A	4456	564	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6391045	6393208	-2630.088653	-2631.512073	-2623.777486	-2631.512073	-2630.088653	-2623.777486	-2631.512073	-2623.777486	-2630.088653	-2630.088653	-2623.777486	-2631.512073	-2623.777486	-2630.088653	-2631.512073	K	2229	522	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6399295	6400965	-6489.606665	-6492.717251	-6492.253504	-6492.717251	-6489.606665	-6492.253512	-6492.717399	-6492.253504	-6489.606665	-6489.606613	-6492.253512	-6492.717251	-6492.253644	-6489.606607	-6492.717235	L	2636	1018	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6406876	6413870	-5823.797334	-5827.477202	-5827.530238	-5826.811372	-5824.929689	-5825.87624	-5827.477059	-5828.477047	-5824.182217	-5826.57395	-5828.477251	-5828.477164	-5824.836478	-5824.182272	-5825.846436	C	5316	864	others
APscaff0015ScX6Gil_5HRSCAF113	6417379	6418958	-933.0438947	-933.2424061	-932.3480336	-933.2423572	-933.0438901	-933.0368957	-932.8068919	-932.0232541	-932.8068688	-932.4660584	-932.1964985	-932.6174445	-933.0369865	-933.2424383	-933.242511	A	855	96	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6527851	6534736	-3786.857912	-3787.979434	-3784.060437	-3786.624511	-3786.62446	-3786.623784	-3785.398699	-3784.060459	-3785.398694	-3785.262539	-3784.060443	-3786.374289	-3787.979438	-3787.979425	-3787.979476	A	1979	482	others
APscaff0015ScX6Gil_5HRSCAF113	6551415	6564104	-7766.105813	-7761.867705	-7757.091505	-7762.076368	-7763.859271	-7758.555472	-7761.739341	-7758.549631	-7765.326572	-7761.561653	-7758.386736	-7759.519103	-7759.363946	-7764.386745	-7762.295158	I	4191	1103	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6601691	6603613	-5019.311601	-5020.279633	-5020.770206	-5015.089502	-5015.089508	-5015.089485	-5020.280435	-5020.784891	-5019.311119	-5020.669437	-5020.531379	-5020.68219	-5021.068126	-5019.31162	-5021.17224	A	2799	483	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6646626	6706699	-10638.44725	-10635.27134	-10638.15472	-10637.18692	-10637.50242	-10637.50231	-10637.23171	-10638.44778	-10638.44766	-10637.26178	-10637.26174	-10636.33155	-10631.38053	-10631.44339	-10629.59791	F	7314	2107	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6853783	6859066	-4905.742437	-4909.417041	-4895.018895	-4897.26644	-4897.387818	-4889.45123	-4909.410133	-4904.502198	-4905.67674	-4909.262939	-4904.586203	-4908.301777	-4890.477713	-4902.806816	-4902.861133	D	4402	957	others
APscaff0015ScX6Gil_5HRSCAF113	6867209	6871273	-2574.7505	-2575.198206	-2578.326113	-2576.305413	-2576.905687	-2576.68917	-2572.916677	-2572.920407	-2568.728763	-2578.368716	-2579.925097	-2575.855574	-2577.605836	-2574.472862	-2574.500903	A	2001	229	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	6910694	6918522	-34259.78508	-34260.12985	-34259.25012	-34260.31045	-34260.31171	-34260.31044	-34260.74063	-34259.2502	-34259.90711	-34257.10328	-34257.18138	-34256.24536	-34259.02002	-34259.0198	-34258.91286	A	15839	3813	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7016235	7022492	-4031.189312	-4032.430788	-4020.053914	-4032.467382	-4031.49792	-4032.48014	-4031.637326	-4019.123946	-4031.263043	-4019.204508	-4020.04147	-4020.155364	-4032.317234	-4031.866221	-4032.259855	A	2664	324	others
APscaff0015ScX6Gil_5HRSCAF113	7047682	7051764	-4092.466999	-4090.32292	-4091.548623	-4089.635924	-4089.636052	-4089.635872	-4090.323017	-4091.54874	-4092.466996	-4091.546655	-4091.548648	-4091.546513	-4090.79986	-4090.800189	-4090.799871	A	3293	435	others
APscaff0015ScX6Gil_5HRSCAF113	7119925	7130543	-5357.806932	-5359.050869	-5357.302941	-5358.337181	-5358.319037	-5358.196961	-5357.288741	-5355.887709	-5356.653908	-5357.866071	-5357.587565	-5357.963665	-5358.032789	-5357.843572	-5358.440955	A	3773	753	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7175035	7194517	-3322.852445	-3322.268534	-3324.189988	-3322.268607	-3322.26857	-3322.269577	-3322.268795	-3324.190156	-3322.852626	-3324.189987	-3324.190498	-3324.189964	-3322.853181	-3322.852377	-3322.852404	J	2465	825	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7334135	7340949	-7176.244014	-7166.754325	-6995.850462	-7178.296165	-7176.26499	-7178.697585	-7171.347297	-6995.850365	-7171.398554	-6541.608144	-6542.680112	-6537.374235	-7171.408523	-7171.398172	-7230.459976	A	4862	628	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7500306	7521324	-24405.00679	-24382.33733	-24406.21528	-24391.763	-24395.05072	-24392.47769	-24391.76339	-24409.7311	-24405.81924	-24408.45471	-24409.48656	-24396.02182	-24402.69556	-24404.81392	-24395.11145	A	19374	3772	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7529434	7531213	-2309.978864	-2302.342316	-2305.192073	-2303.7631	-2306.522066	-2304.92064	-2299.966258	-2301.692047	-2303.942349	-2308.26847	-2303.706101	-2303.920798	-2308.136156	-2309.847249	-2304.686445	D	1979	380	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7541601	7544135	-11949.92237	-11950.04997	-11944.93038	-11948.17475	-11947.83346	-11944.75673	-11950.3731	-11949.36121	-11949.77586	-11950.31467	-11949.50655	-11950.14244	-11943.4143	-11946.25806	-11946.20434	B	5040	1064	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7643869	7648494	-3761.436237	-3739.547751	-3769.749901	-3739.903511	-3769.519631	-3769.519324	-3733.541333	-3758.72848	-3754.236632	-3766.583343	-3766.583009	-3752.863456	-3762.376966	-3755.537622	-3750.433164	C	3287	501	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7800598	7804707	-953.3713873	-953.7799921	-946.1626963	-953.2241528	-953.2242181	-951.1630382	-947.9729133	-941.4466629	-947.9728945	-953.3446343	-946.1626252	-953.3447366	-951.8221652	-953.3713659	-953.7800964	A	1325	148	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7918895	7922363	-6656.443595	-6651.903371	-6656.496512	-6652.3087	-6656.742684	-6656.507406	-6651.318256	-6654.138023	-6653.989057	-6656.292332	-6656.043016	-6652.875007	-6655.273832	-6654.721245	-6652.094564	E	3127	781	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7948527	7948931	-4076.316501	-4073.068133	-4077.264848	-4074.571198	-4076.316549	-4077.264809	-4074.571217	-4074.921718	-4074.921708	-4075.891381	-4075.891369	-4074.279903	-4076.989664	-4076.989575	-4075.196202	I	2467	793	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7952335	7953428	-3265.633303	-3267.839737	-3269.324887	-3267.392985	-3265.942564	-3269.885051	-3267.294188	-3268.330658	-3266.426649	-3265.689769	-3268.034449	-3267.604174	-3269.401308	-3266.770443	-3268.183783	A	2120	256	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	7972700	7979665	-9611.652395	-9609.272772	-9600.132452	-9611.54931	-9611.549199	-9606.597738	-9611.652525	-9604.992316	-9611.65249	-9601.543915	-9600.884205	-9601.543957	-9606.597552	-9611.593064	-9609.262649	C	3871	1002	others
APscaff0015ScX6Gil_5HRSCAF113	8057710	8058669	-10364.08325	-10351.39913	-10328.67906	-10365.29904	-10365.29871	-10328.6791	-10365.299	-10365.299	-10364.08367	-10365.29317	-10365.29296	-10351.39912	-10314.56509	-10314.93365	-10307.37305	H	3995	1559	others
APscaff0015ScX6Gil_5HRSCAF113	8094568	8109897	-8632.80553	-8623.760462	-8630.275296	-8620.507906	-8619.321812	-8620.033224	-8625.070499	-8631.24118	-8634.397941	-8627.275121	-8629.265753	-8626.588317	-8630.860152	-8631.750042	-8629.479246	A	5617	849	others
APscaff0015ScX6Gil_5HRSCAF113	8158005	8160096	-3218.750104	-3216.176946	-3210.585984	-3220.187078	-3219.454441	-3215.894218	-3220.391088	-3211.93272	-3218.693548	-3210.092088	-3204.861052	-3206.306665	-3210.583662	-3213.885766	-3208.105959	I	2296	403	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8162738	8165830	-3103.751419	-3113.567794	-3113.338916	-3099.019023	-3099.541216	-3099.726351	-3108.453876	-3109.414402	-3109.35001	-3104.962592	-3114.010612	-3114.836595	-3114.462455	-3113.021298	-3114.836545	A	2629	437	others
APscaff0015ScX6Gil_5HRSCAF113	8167328	8168727	-2697.237834	-2698.675695	-2700.058248	-2697.473639	-2698.84733	-2699.812571	-2695.145872	-2696.295694	-2694.305383	-2698.673184	-2699.225097	-2697.299978	-2701.585836	-2697.237889	-2699.009341	A	1705	228	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8171089	8176222	-1847.931084	-1855.230903	-1855.714521	-1854.314619	-1849.615761	-1854.392485	-1844.096381	-1844.335771	-1840.030726	-1849.682003	-1855.714537	-1855.458792	-1854.617395	-1850.047031	-1854.325341	J	1153	333	others
APscaff0015ScX6Gil_5HRSCAF113	8235336	8244211	-4810.444726	-4805.401765	-4808.527218	-4804.890191	-4804.889566	-4804.152629	-4805.258942	-4808.222825	-4809.847289	-4807.418016	-4806.975542	-4807.232387	-4809.536719	-4810.273352	-4809.863751	A	3767	528	others
APscaff0015ScX6Gil_5HRSCAF113	8247968	8251017	-6041.343041	-6039.901154	-6043.487248	-6041.803962	-6043.086147	-6044.158877	-6040.626042	-6041.695085	-6040.206009	-6039.471844	-6039.371063	-6036.707403	-6042.501515	-6040.788806	-6039.373301	D	3589	715	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8308054	8334016	-9870.90949	-9870.378644	-9867.634349	-9870.909936	-9871.086503	-9870.127226	-9870.705832	-9868.053025	-9870.822155	-9870.174137	-9868.059578	-9869.756858	-9865.58773	-9867.038955	-9867.038994	I	4544	1493	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8344837	8346096	-4199.419303	-4199.178582	-4193.704907	-4199.560097	-4203.429932	-4195.510738	-4198.627123	-4193.97764	-4193.259065	-4204.470956	-4200.147434	-4204.280038	-4194.23881	-4193.409353	-4197.663214	H	2549	458	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8439843	8454912	-4803.121472	-4808.923197	-4805.227672	-4808.923658	-4808.923145	-4807.897915	-4807.900793	-4805.33245	-4802.12051	-4804.28177	-4804.281713	-4804.28178	-4802.12961	-4803.121313	-4803.142661	A	6178	802	others
APscaff0015ScX6Gil_5HRSCAF113	8468058	8478472	-10294.70879	-10217.70077	-10293.87019	-10293.5608	-10294.70887	-10293.87073	-10293.56086	-10294.70878	-10294.70878	-10289.69305	-10289.69318	-10217.65435	-10289.32218	-10289.32249	-10215.26434	D	6739	1792	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8535297	8541440	-16299.36792	-16306.72821	-16305.36414	-16305.18164	-16298.24046	-16304.67991	-16309.77411	-16305.22657	-16302.86829	-16291.81007	-16295.8637	-16296.4962	-16309.91786	-16305.23794	-16307.91831	A	8768	1928	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8623937	8625102	-5918.657389	-5915.82032	-5917.032468	-5915.820325	-5918.35535	-5918.597264	-5914.801912	-5915.784397	-5917.104267	-5916.665377	-5915.618705	-5916.657039	-5919.035982	-5919.036005	-5918.923955	C	3432	569	long_or_complete
APscaff0015ScX6Gil_5HRSCAF113	8663362	8672560	-8687.49099	-8686.471323	-8687.552956	-8686.760905	-8687.108861	-8688.620333	-8686.087923	-8686.568119	-8688.42691	-8686.707796	-8687.553123	-8686.094325	-8689.318381	-8689.760963	-8686.90963	C	6098	1263	others
APscaff0015ScX6Gil_5HRSCAF113	8683951	8691138	-3161.99085	-3152.536747	-3158.978843	-3152.357056	-3151.94841	-3152.566728	-3152.536754	-3158.978762	-3162.353206	-3157.371467	-3157.807385	-3157.79768	-3162.899947	-3162.353636	-3162.882359	A	2937	382	others
APscaff0015ScX6Gil_5HRSCAF113	8695738	8697489	-3806.102775	-3807.102267	-3805.577556	-3808.207953	-3806.102864	-3809.03923	-3803.662522	-3801.775723	-3803.802419	-3803.400396	-3802.798752	-3804.643133	-3806.185862	-3805.310948	-3805.940643	C	3798	561	long_or_complete
